net,length_um
_02207_,12.04
_02395_,12.04
_02796_,12.04
_04242_,12.04
_05017_,12.04
_06615_,12.04
_03090_,12.02
_04219_,12.02
_06242_,12.02
mem_stage_i.MEM_alu_result_o\[25\],12.02
_01155_,12.005
_03155_,12
_03892_,12
_00256_,11.985
_00258_,11.985
_06188_,11.98
ex_stage_i.ID_imm1_i\[22\],11.98
_01682_,11.96
_02747_,11.96
_02599_,11.95
DMEM_rd_data_i[5],11.94
_02375_,11.94
id_stage_i.regfile_i.regfile_data\[5\]\[29\],11.94
_01691_,11.925
IMEM_addr_o[8],11.92
_04906_,11.92
_00425_,11.905
_04236_,11.9
_05552_,11.895
_00355_,11.885
_02353_,11.88
_02569_,11.88
_00069_,11.865
_04243_,11.84
ex_stage_i.EX_pc_dest_o\[12\],11.84
_04429_,11.82
_05988_,11.82
_06023_,11.82
_06285_,11.82
_06325_,11.82
_01093_,11.805
_01344_,11.805
_01747_,11.8
_01980_,11.8
_02370_,11.8
_03319_,11.8
boot_addr_i[3],11.79
_00088_,11.785
_01858_,11.78
_03678_,11.78
_04580_,11.78
_04597_,11.78
_04699_,11.78
_04711_,11.78
_05836_,11.78
_06076_,11.78
_06497_,11.78
_06608_,11.78
_06612_,11.78
_06739_,11.78
_06771_,11.78
id_stage_i.regfile_i.regfile_data\[21\]\[26\],11.78
_00708_,11.765
_01322_,11.765
_05563_,11.76
_05904_,11.76
id_stage_i.regfile_i.regfile_data\[3\]\[2\],11.76
_00789_,11.745
_01106_,11.745
_02312_,11.74
_02495_,11.74
_03647_,11.74
_04113_,11.74
_04260_,11.74
_04932_,11.74
_06478_,11.74
id_stage_i.regfile_i.regfile_data\[21\]\[23\],11.74
_02762_,11.72
_03725_,11.72
_05027_,11.72
_00779_,11.705
_01465_,11.7
_02089_,11.7
_03341_,11.7
_03503_,11.7
_04119_,11.7
_06200_,11.7
_06459_,11.7
_01090_,11.68
_00361_,11.665
_01212_,11.665
_01271_,11.665
_02334_,11.66
_04051_,11.66
_05073_,11.66
_06567_,11.66
id_stage_i.regfile_i.regfile_data\[5\]\[27\],11.66
net197,11.66
_01302_,11.645
_04750_,11.64
_01467_,11.62
_01873_,11.62
_02463_,11.62
_02609_,11.62
_02620_,11.62
_02668_,11.62
_04041_,11.62
_05797_,11.62
_02871_,11.6
ex_stage_i.EX_pc_dest_o\[2\],11.6
_00636_,11.585
_02837_,11.58
_03970_,11.58
_04081_,11.58
_05739_,11.58
_05923_,11.58
branchgen_i.ID_branch_op_i\[0\],11.58
id_stage_i.regfile_i.regfile_data\[1\]\[26\],11.58
DMEM_rd_data_i[13],11.56
DMEM_rd_data_i[15],11.56
_00484_,11.56
_02736_,11.56
_04057_,11.56
boot_addr_i[24],11.56
boot_addr_i[5],11.56
_01822_,11.54
id_stage_i.regfile_i.regfile_data\[20\]\[28\],11.54
_03470_,11.52
_03496_,11.52
_04204_,11.52
_01468_,11.5
_03006_,11.5
_03958_,11.5
_05358_,11.5
_05664_,11.5
_06212_,11.5
_05151_,11.49
_00401_,11.485
IMEM_data_i[27],11.48
_00628_,11.48
_00723_,11.48
_00911_,11.48
_06578_,11.48
ex_stage_i.ID_mem_op_i\[3\],11.48
_00260_,11.475
_01661_,11.46
_05410_,11.46
_05950_,11.46
_06307_,11.46
_06660_,11.46
_00142_,11.445
_00380_,11.445
_01257_,11.445
_06336_,11.42
_00874_,11.405
_00222_,11.385
_00601_,11.385
_03977_,11.38
_06283_,11.38
_00459_,11.375
_02938_,11.36
_03196_,11.36
_03613_,11.36
_05212_,11.36
_02632_,11.34
_06222_,11.34
mem_stage_i.MEM_alu_result_o\[30\],11.34
_00140_,11.325
_00384_,11.325
_02097_,11.32
_04060_,11.32
_04479_,11.32
_04556_,11.32
_06052_,11.32
_06581_,11.32
_05976_,11.3
_06017_,11.3
control_i.EX_rs2_addr_i\[0\],11.3
_00231_,11.285
_00868_,11.285
_02010_,11.28
_02873_,11.28
_04121_,11.28
_04730_,11.28
_04843_,11.28
_05006_,11.28
_05199_,11.28
_05501_,11.28
_05589_,11.28
_05603_,11.28
_06787_,11.28
DMEM_addr_o[22],11.26
_02746_,11.26
_06583_,11.26
branchgen_i.ID_pc_i\[2\],11.26
_00701_,11.245
_01869_,11.24
_03624_,11.24
_03927_,11.24
_04361_,11.24
_04898_,11.24
_04949_,11.24
_06538_,11.24
_06693_,11.24
_00500_,11.225
_00130_,11.22
_03337_,11.22
_03754_,11.22
DMEM_wr_data_o[26],11.21
_00036_,11.205
_00371_,11.205
_00517_,11.205
_02173_,11.2
_03925_,11.2
_05193_,11.2
_05240_,11.2
_05293_,11.2
_05724_,11.2
_05896_,11.2
_06072_,11.2
_06363_,11.2
_06590_,11.2
ex_stage_i.EX_pc_dest_o\[18\],11.2
ex_stage_i.EX_rs2_data_o\[12\],11.2
_01073_,11.18
_02576_,11.18
_03692_,11.18
_06504_,11.18
_06626_,11.18
id_stage_i.regfile_i.regfile_data\[4\]\[16\],11.18
_01482_,11.16
_02761_,11.16
_03181_,11.16
_03605_,11.16
_04478_,11.16
_06370_,11.16
_02292_,11.14
_03073_,11.14
_03302_,11.14
_02780_,11.12
_03228_,11.12
_03635_,11.12
_04043_,11.12
_04322_,11.12
_04564_,11.12
_04666_,11.12
_05139_,11.12
_05678_,11.12
IMEM_data_i[3],11.11
DMEM_rd_data_i[11],11.1
DMEM_rd_data_i[24],11.1
DMEM_rd_data_i[31],11.1
DMEM_rd_data_i[4],11.1
DMEM_rd_data_i[7],11.1
_00204_,11.1
_00877_,11.1
_02601_,11.1
_03375_,11.1
boot_addr_i[6],11.1
IMEM_data_i[0],11.09
_01301_,11.085
_00554_,11.08
_01749_,11.08
_05596_,11.08
_05667_,11.08
_02830_,11.07
_00421_,11.065
_01105_,11.06
_01264_,11.06
_06436_,11.06
_02816_,11.04
_02937_,11.04
_03452_,11.04
_03978_,11.04
_04042_,11.04
_04421_,11.04
_03230_,11.02
_03278_,11.02
_03435_,11.02
_06320_,11.02
DMEM_addr_o[24],11
DMEM_addr_o[28],11
DMEM_addr_o[31],11
DMEM_addr_o[4],11
DMEM_wr_byte_en_o[3],11
DMEM_wr_data_o[0],11
DMEM_wr_data_o[29],11
DMEM_wr_data_o[6],11
IMEM_addr_o[16],11
IMEM_addr_o[29],11
_04819_,11
_05954_,11
_06659_,11
_01295_,10.995
_04327_,10.96
ex_stage_i.EX_pc_dest_o\[8\],10.96
_00145_,10.955
_05627_,10.94
_00047_,10.925
_00322_,10.925
_01742_,10.92
_02068_,10.92
ex_stage_i.EX_pc_dest_o\[7\],10.92
_00570_,10.905
_01683_,10.9
_02278_,10.9
_03623_,10.9
_03761_,10.9
_03957_,10.9
_04739_,10.9
_04749_,10.9
_05961_,10.9
_06353_,10.9
_06457_,10.88
_01321_,10.865
_00015_,10.86
_04309_,10.86
_04369_,10.86
_06276_,10.86
ex_stage_i.EX_pc_dest_o\[4\],10.86
_00190_,10.845
_05723_,10.84
ex_stage_i.EX_rs2_data_o\[26\],10.84
_00247_,10.825
_00434_,10.825
_00547_,10.825
_03414_,10.82
_04061_,10.82
_04622_,10.82
_06720_,10.82
ex_stage_i.EX_pc_dest_o\[13\],10.82
id_stage_i.regfile_i.regfile_data\[1\]\[19\],10.82
id_stage_i.regfile_i.regfile_data\[21\]\[30\],10.82
id_stage_i.regfile_i.regfile_data\[29\]\[21\],10.82
_04215_,10.8
_05382_,10.8
_05695_,10.795
_00348_,10.785
IMEM_addr_o[4],10.78
_00168_,10.78
_01636_,10.78
_01804_,10.78
_02386_,10.78
_02586_,10.78
_04261_,10.78
_04394_,10.78
_04416_,10.78
_04440_,10.78
_04732_,10.78
_05663_,10.78
_06152_,10.78
_06267_,10.78
_06651_,10.78
_01824_,10.765
_02305_,10.76
ex_stage_i.EX_pc_dest_o\[14\],10.76
_01131_,10.745
_01203_,10.745
_02562_,10.74
_02738_,10.74
_03069_,10.74
_05326_,10.74
_05362_,10.74
_05516_,10.74
_05523_,10.74
_06080_,10.74
_06666_,10.74
_00479_,10.735
_01757_,10.72
_05940_,10.72
ex_stage_i.EX_pc_dest_o\[9\],10.72
_01647_,10.7
_03176_,10.7
_03587_,10.7
_06808_,10.7
ex_stage_i.EX_pc_dest_o\[16\],10.7
_01092_,10.685
_01831_,10.68
_03837_,10.68
_01672_,10.66
_02542_,10.66
_02800_,10.66
_03015_,10.66
_03083_,10.66
_03658_,10.66
_04364_,10.66
_04684_,10.66
_04767_,10.66
_05405_,10.66
_05863_,10.66
_03287_,10.64
_03366_,10.64
_01908_,10.62
_05424_,10.62
_06587_,10.62
ex_stage_i.EX_pc_dest_o\[1\],10.62
_00241_,10.605
_00387_,10.605
_03931_,10.6
_03876_,10.58
_05005_,10.58
_05065_,10.58
DMEM_rd_data_i[25],10.56
_03291_,10.56
_03417_,10.56
_04044_,10.56
_05719_,10.56
_05931_,10.56
_06290_,10.56
_05554_,10.55
_01674_,10.54
_05529_,10.54
_05936_,10.54
branchgen_i.ID_pc_i\[31\],10.54
DMEM_wr_data_o[19],10.53
_01135_,10.525
_00383_,10.52
_05585_,10.51
_06135_,10.5
branchgen_i.ID_pc_i\[18\],10.5
id_stage_i.regfile_i.regfile_data\[6\]\[10\],10.5
id_stage_i.regfile_i.regfile_data\[7\]\[31\],10.48
_06096_,10.47
_00839_,10.465
_03234_,10.46
_04900_,10.46
ex_stage_i.EX_pc_dest_o\[6\],10.46
_01270_,10.445
_02521_,10.44
_02555_,10.44
_03670_,10.44
_04922_,10.44
_05090_,10.44
_01298_,10.425
_05818_,10.425
DMEM_addr_o[10],10.42
DMEM_wr_data_o[2],10.42
_01662_,10.42
_05145_,10.42
id_stage_i.ID_alu_ctrl_o\[9\],10.42
_00025_,10.4
_01089_,10.4
_03505_,10.4
_03871_,10.4
_04815_,10.4
_05503_,10.4
_05541_,10.4
_06142_,10.4
_06403_,10.4
_06645_,10.4
_00593_,10.385
_00795_,10.385
_01115_,10.385
_02399_,10.38
_03419_,10.38
_00960_,10.365
_01003_,10.365
_03281_,10.36
_03804_,10.36
_04279_,10.36
_04792_,10.36
_05597_,10.36
_05654_,10.36
id_stage_i.regfile_i.regfile_data\[7\]\[1\],10.36
_01398_,10.355
IMEM_addr_o[18],10.34
_04389_,10.34
_06665_,10.34
_06713_,10.34
_00705_,10.325
_00931_,10.325
_01291_,10.325
_02252_,10.32
_02318_,10.32
_02611_,10.32
_02625_,10.32
_02691_,10.32
_02797_,10.32
_03459_,10.32
_03794_,10.32
_04104_,10.32
_04403_,10.32
_04905_,10.32
_05305_,10.32
_05538_,10.32
_05543_,10.32
_06389_,10.32
_06783_,10.32
_02054_,10.3
_00042_,10.295
_00949_,10.285
_02766_,10.28
_03288_,10.28
_04953_,10.28
_05391_,10.28
_05517_,10.28
_05641_,10.28
_05907_,10.28
_05929_,10.28
_06044_,10.28
_06593_,10.28
id_stage_i.regfile_i.regfile_data\[21\]\[27\],10.28
_04305_,10.26
_04664_,10.26
ex_stage_i.EX_pc_dest_o\[15\],10.26
_00629_,10.245
_02595_,10.24
_02963_,10.24
_03645_,10.24
_04314_,10.24
_06275_,10.24
_00352_,10.22
_00664_,10.22
_01047_,10.22
_01545_,10.22
_05527_,10.22
_02158_,10.2
_02417_,10.2
_02566_,10.2
_03372_,10.2
_04334_,10.2
_04874_,10.2
ex_stage_i.EX_rs2_data_o\[25\],10.2
_02470_,10.18
_03461_,10.18
_03895_,10.18
_04541_,10.18
_05613_,10.18
_00943_,10.16
_05229_,10.16
_06203_,10.16
_00806_,10.145
_04253_,10.14
_06180_,10.14
mem_stage_i.MEM_alu_result_o\[23\],10.14
_01472_,10.12
_01746_,10.12
_04525_,10.12
_05270_,10.12
_06526_,10.12
id_stage_i.regfile_i.regfile_data\[11\]\[8\],10.12
_01161_,10.105
_00349_,10.1
_02404_,10.1
_02848_,10.1
_03393_,10.1
_04632_,10.1
_01702_,10.08
_01826_,10.075
_05302_,10.06
_00341_,10.045
_06158_,10.04
_06215_,10.04
_05645_,10.03
_00236_,10.025
_03410_,10.02
_00505_,10.005
_03254_,10
_05590_,10
_00138_,9.985
_02382_,9.98
_02406_,9.98
_02427_,9.98
_02607_,9.98
_02630_,9.98
_03252_,9.98
_04501_,9.98
_04835_,9.98
_05448_,9.98
_05785_,9.98
_06521_,9.98
_02526_,9.96
_02760_,9.96
_03421_,9.96
_04920_,9.96
IMEM_data_i[22],9.95
_01234_,9.945
_01334_,9.945
_02606_,9.94
_03498_,9.94
_04090_,9.94
_04141_,9.94
_04944_,9.94
_06228_,9.94
_02821_,9.92
_04755_,9.92
_06313_,9.92
_00006_,9.905
_00251_,9.905
_01447_,9.905
_01688_,9.9
_02893_,9.9
_02935_,9.9
_03618_,9.9
_03628_,9.9
_04418_,9.9
_04518_,9.9
_04635_,9.9
_06168_,9.9
ex_stage_i.EX_pc_dest_o\[17\],9.9
IMEM_addr_o[31],9.88
_02572_,9.88
_04774_,9.88
_06806_,9.88
IMEM_data_i[18],9.87
_00912_,9.865
_00000_,9.86
_02239_,9.86
_02459_,9.86
_02657_,9.86
_03325_,9.86
_03355_,9.86
_04917_,9.86
_05210_,9.86
_05697_,9.86
_06576_,9.86
_06675_,9.86
_06689_,9.86
_05834_,9.85
control_i.MEM_rd_addr_i\[4\],9.84
_00392_,9.825
_00871_,9.825
_01299_,9.825
_01372_,9.825
_01663_,9.82
_02587_,9.82
_02672_,9.82
_02790_,9.82
_02897_,9.82
_03250_,9.82
_03320_,9.82
_04160_,9.82
_04344_,9.82
_04921_,9.82
_05013_,9.82
_05335_,9.82
_06257_,9.82
_00482_,9.805
_04315_,9.8
_04533_,9.8
_05033_,9.8
_05730_,9.8
_05670_,9.79
_01079_,9.78
_01776_,9.78
_02557_,9.78
_02660_,9.78
_03026_,9.78
_03175_,9.78
_03365_,9.78
_03523_,9.78
_04522_,9.78
_04873_,9.78
_06695_,9.78
IMEM_data_i[25],9.76
_00210_,9.76
_00891_,9.76
_01768_,9.76
_02048_,9.76
_03467_,9.76
_03838_,9.76
_04105_,9.76
_00785_,9.745
_02664_,9.74
_06800_,9.74
net162,9.74
DMEM_rd_data_i[29],9.73
_00379_,9.72
_00416_,9.72
_00736_,9.72
_00903_,9.72
_02877_,9.72
_03048_,9.72
_03881_,9.72
_04028_,9.72
_05233_,9.72
_00444_,9.705
_05822_,9.705
_01477_,9.7
_01887_,9.7
_02356_,9.7
_03675_,9.7
_06405_,9.7
id_stage_i.regfile_i.regfile_data\[13\]\[11\],9.7
_00938_,9.685
_00050_,9.68
_03253_,9.68
_05848_,9.68
_05864_,9.68
_01506_,9.66
_03173_,9.66
_03336_,9.66
_03688_,9.66
_06362_,9.66
ex_stage_i.ID_imm1_i\[25\],9.66
_00451_,9.64
_02886_,9.64
_03309_,9.64
_03316_,9.64
_05404_,9.64
boot_addr_i[22],9.64
boot_addr_i[25],9.64
boot_addr_i[9],9.64
_01550_,9.62
_01854_,9.62
_05928_,9.62
_06156_,9.62
id_stage_i.regfile_i.regfile_data\[1\]\[18\],9.62
_00354_,9.605
_01646_,9.6
_05011_,9.6
_00135_,9.585
_01655_,9.58
_05024_,9.56
_05208_,9.56
_01191_,9.545
_02923_,9.54
_04941_,9.54
_05710_,9.54
_06183_,9.54
IMEM_data_i[5],9.53
_01142_,9.525
_02582_,9.52
_04371_,9.52
_04734_,9.52
_04933_,9.52
_06540_,9.52
branchgen_i.ID_pc_i\[19\],9.52
_01964_,9.5
_03424_,9.5
_04948_,9.5
_05393_,9.5
_06074_,9.5
_06516_,9.5
net161,9.5
_00670_,9.485
_02030_,9.485
_01871_,9.48
_02792_,9.48
_03011_,9.48
_03033_,9.48
_04942_,9.48
_05031_,9.48
_05481_,9.48
_05595_,9.48
_05792_,9.48
_06479_,9.48
ex_stage_i.EX_pc_dest_o\[10\],9.48
_00301_,9.465
_05126_,9.46
_05847_,9.46
_00191_,9.445
_00378_,9.445
_00567_,9.445
_00668_,9.445
_01204_,9.445
_01230_,9.445
_03093_,9.44
_03679_,9.44
_03922_,9.44
_04406_,9.44
_04552_,9.44
_05565_,9.44
_06472_,9.44
branchgen_i.ID_pc_i\[17\],9.44
_06089_,9.43
DMEM_wr_data_o[16],9.42
_04728_,9.42
_05768_,9.42
_05774_,9.42
_06159_,9.42
_06624_,9.42
_00457_,9.415
_00046_,9.405
_00253_,9.405
_00797_,9.405
_01697_,9.4
_02032_,9.4
_02560_,9.4
_02772_,9.4
_02789_,9.4
_03905_,9.4
_04072_,9.4
_04624_,9.4
_04639_,9.4
_05491_,9.4
_06132_,9.4
_06584_,9.4
_06778_,9.4
DMEM_wr_data_o[13],9.39
_00243_,9.385
_00106_,9.38
_00784_,9.38
ex_stage_i.EX_pc_dest_o\[3\],9.38
_00751_,9.375
_00221_,9.365
_02300_,9.36
_02670_,9.36
_02904_,9.36
_03204_,9.36
_03296_,9.36
_04724_,9.36
_04743_,9.36
_04870_,9.36
_04952_,9.36
_05121_,9.36
_05259_,9.36
_05427_,9.36
_00148_,9.355
_00499_,9.34
_01685_,9.34
_04590_,9.34
_06557_,9.34
_00573_,9.325
_00017_,9.32
_03056_,9.32
_06656_,9.32
_06799_,9.32
_00279_,9.3
_01362_,9.3
_02059_,9.3
_03907_,9.3
_05398_,9.3
DMEM_rd_data_i[2],9.29
_02593_,9.28
_04807_,9.28
_05255_,9.28
_00657_,9.26
_03144_,9.26
_04089_,9.26
_04172_,9.26
_05319_,9.26
_06469_,9.26
_05411_,9.25
_02291_,9.24
_03107_,9.24
_02272_,9.23
_00216_,9.225
_00309_,9.225
_02957_,9.22
_03936_,9.22
_05315_,9.22
_05759_,9.22
_03771_,9.2
_03785_,9.2
_04066_,9.2
_04417_,9.2
_04864_,9.2
_05298_,9.2
_05761_,9.2
IMEM_data_i[6],9.18
_04854_,9.18
_01133_,9.175
DMEM_addr_o[21],9.17
DMEM_wr_data_o[25],9.17
IMEM_addr_o[22],9.17
IMEM_addr_o[23],9.17
_05297_,9.16
_01396_,9.155
_00067_,9.145
_01343_,9.145
_01995_,9.14
_05256_,9.14
_01229_,9.125
_04884_,9.12
id_stage_i.regfile_i.regfile_data\[1\]\[25\],9.12
_01175_,9.115
_01345_,9.1
_02259_,9.1
_04951_,9.1
_01099_,9.085
_00022_,9.075
_00837_,9.075
_00024_,9.06
_02345_,9.06
_02659_,9.06
_03953_,9.06
_04733_,9.06
_05672_,9.06
_06273_,9.06
_06621_,9.06
DMEM_rd_data_i[14],9.05
DMEM_rd_data_i[30],9.05
boot_addr_i[20],9.05
_01823_,9.04
_01977_,9.04
_00108_,9.025
_00591_,9.025
_00648_,9.025
_01489_,9.02
_02062_,9.02
_02532_,9.02
_02563_,9.02
_02594_,9.02
_03641_,9.02
_03676_,9.02
_03849_,9.02
_04248_,9.02
_04698_,9.02
_06371_,9.02
_06513_,9.02
_06586_,9.02
_00267_,9.005
ex_stage_i.ID_imm1_i\[28\],9
_00642_,8.985
_00895_,8.985
_01111_,8.985
_01263_,8.985
_02240_,8.98
_04068_,8.98
_04404_,8.98
_04504_,8.98
_04748_,8.98
_04834_,8.98
_05483_,8.98
_06125_,8.98
_06211_,8.98
DMEM_addr_o[13],8.96
DMEM_addr_o[20],8.96
DMEM_addr_o[23],8.96
DMEM_addr_o[27],8.96
DMEM_addr_o[2],8.96
DMEM_wr_data_o[24],8.96
IMEM_addr_o[15],8.96
IMEM_addr_o[1],8.96
IMEM_addr_o[30],8.96
_01996_,8.96
_04507_,8.96
_00647_,8.945
_00688_,8.945
_00750_,8.945
_01046_,8.945
_01632_,8.94
_02194_,8.94
_02422_,8.94
_02636_,8.94
_02985_,8.94
_03141_,8.94
_03666_,8.94
_03717_,8.94
_04490_,8.94
_04680_,8.94
_06500_,8.94
_06718_,8.94
_00473_,8.92
_00977_,8.92
_01797_,8.92
_06253_,8.92
_00081_,8.905
_03280_,8.9
_03322_,8.9
_04264_,8.9
_04642_,8.9
_04738_,8.9
_04816_,8.9
_04860_,8.9
_05128_,8.9
_06151_,8.9
_06686_,8.9
_06742_,8.9
ex_stage_i.EX_pc_dest_o\[25\],8.9
_00999_,8.885
_01337_,8.885
_01507_,8.88
_04316_,8.88
_02310_,8.87
_05045_,8.87
_01100_,8.865
_01890_,8.86
_02360_,8.86
_02545_,8.86
_02648_,8.86
_02999_,8.86
_03259_,8.86
_03542_,8.86
_03620_,8.86
_04271_,8.86
_04349_,8.86
_06711_,8.86
_06786_,8.86
DMEM_rd_data_i[6],8.84
DMEM_rd_data_i[9],8.84
IMEM_data_i[30],8.84
IMEM_data_i[31],8.84
_00139_,8.84
_01000_,8.84
_03453_,8.84
_03793_,8.84
DMEM_rd_data_i[20],8.83
_00471_,8.825
_04356_,8.82
_04758_,8.82
_05099_,8.82
_05279_,8.82
_03277_,8.8
_04093_,8.8
_00134_,8.785
_04894_,8.78
_01019_,8.765
_01540_,8.76
_03049_,8.76
_04009_,8.76
_05521_,8.76
_05441_,8.75
_03242_,8.74
_03293_,8.74
_04915_,8.74
_00621_,8.725
_01279_,8.725
IMEM_data_i[17],8.72
IMEM_data_i[2],8.72
_00406_,8.72
_01623_,8.72
_03255_,8.72
_05591_,8.72
_01929_,8.7
_02058_,8.7
_04846_,8.7
_05616_,8.7
_05770_,8.7
_00240_,8.695
_03334_,8.68
_05617_,8.68
_00184_,8.665
_00388_,8.665
_00399_,8.665
_00414_,8.665
_00504_,8.665
_00514_,8.665
_00551_,8.665
_00886_,8.665
_00915_,8.665
_01072_,8.665
_01091_,8.665
_01187_,8.665
_01220_,8.665
_01251_,8.665
_01269_,8.665
_01347_,8.665
_01428_,8.665
_02081_,8.66
_01671_,8.64
_01641_,8.63
_02265_,8.62
_03113_,8.62
_03133_,8.62
_03198_,8.62
_03373_,8.62
_03477_,8.62
_03507_,8.62
_04013_,8.62
_05640_,8.62
_00468_,8.605
_03301_,8.6
_03657_,8.6
_04269_,8.6
_04362_,8.6
_04491_,8.6
_06602_,8.6
_06623_,8.6
_06712_,8.6
_06754_,8.6
_04566_,8.58
_04878_,8.58
_00646_,8.565
_01120_,8.565
_00039_,8.56
_02383_,8.56
_02452_,8.56
_02577_,8.56
_02782_,8.56
_03132_,8.56
_03313_,8.56
_03589_,8.56
_03945_,8.56
_04441_,8.56
_04612_,8.56
_04696_,8.56
_04842_,8.56
_04890_,8.56
_05371_,8.56
_05972_,8.56
_06099_,8.56
_00056_,8.545
_00187_,8.545
_00207_,8.545
_00271_,8.545
_00298_,8.545
_00317_,8.545
_00372_,8.545
_00525_,8.545
_00600_,8.545
_00620_,8.545
_00632_,8.545
_00635_,8.545
_00761_,8.545
_00852_,8.545
_00899_,8.545
_00922_,8.545
_01157_,8.545
_01262_,8.545
_01330_,8.545
_05286_,8.54
_01005_,8.525
_01240_,8.525
_01303_,8.525
_02631_,8.52
_02763_,8.52
_03326_,8.52
_03669_,8.52
_04591_,8.52
_04911_,8.52
_05557_,8.52
_06471_,8.52
_04595_,8.5
_05924_,8.5
DMEM_wr_data_o[17],8.49
_00157_,8.485
_00259_,8.485
_00299_,8.485
_00630_,8.485
_00854_,8.485
_01178_,8.485
_01288_,8.485
_02301_,8.48
_03901_,8.48
_04297_,8.48
_04531_,8.48
_04747_,8.48
_05355_,8.48
_06708_,8.48
_06805_,8.48
_01098_,8.465
_01082_,8.44
_01798_,8.44
_02651_,8.44
_02689_,8.44
_02694_,8.44
_02706_,8.44
_02751_,8.44
_02753_,8.44
_03590_,8.44
_04386_,8.44
_04413_,8.44
_04573_,8.44
_04633_,8.44
_04691_,8.44
_04727_,8.44
_04935_,8.44
_06095_,8.44
_06357_,8.44
_06385_,8.44
_06596_,8.44
_06613_,8.44
_06757_,8.44
_00334_,8.435
_04611_,8.42
_00608_,8.4
_01534_,8.4
_01594_,8.4
_02501_,8.4
_03345_,8.4
_04011_,8.4
_04818_,8.4
_05187_,8.4
_01022_,8.395
IMEM_data_i[28],8.39
_00544_,8.38
_00802_,8.38
_02967_,8.38
_03407_,8.38
_05115_,8.38
_06092_,8.38
_02770_,8.36
_05895_,8.36
_06794_,8.36
control_i.MEM_rd_addr_i\[1\],8.36
ex_stage_i.EX_memtoreg_o,8.36
_00293_,8.34
_01788_,8.34
_02894_,8.34
_03103_,8.34
_04964_,8.34
_00618_,8.325
_00970_,8.32
_01859_,8.32
_03720_,8.32
_05174_,8.32
ex_stage_i.EX_pc_dest_o\[22\],8.32
_00404_,8.305
_00744_,8.305
_01042_,8.305
_00673_,8.3
_01982_,8.3
_02903_,8.3
_03163_,8.3
_04026_,8.3
_03576_,8.28
_03943_,8.28
_04053_,8.28
_04197_,8.28
_05281_,8.28
ex_stage_i.EX_rs2_data_o\[2\],8.28
_01044_,8.265
_01379_,8.265
_01429_,8.265
_00407_,8.26
_01689_,8.26
_03539_,8.26
_01502_,8.24
_03017_,8.22
ex_stage_i.EX_pc_dest_o\[27\],8.22
_00085_,8.205
_00110_,8.205
_00115_,8.205
_00141_,8.205
_00291_,8.205
_00443_,8.205
_00568_,8.205
_00583_,8.205
_00588_,8.205
_00613_,8.205
_00809_,8.205
_00813_,8.205
_00828_,8.205
_00867_,8.205
_00876_,8.205
_00880_,8.205
_00917_,8.205
_00930_,8.205
_00932_,8.205
_01170_,8.205
_01179_,8.205
_01185_,8.205
_01351_,8.205
_01355_,8.205
_01434_,8.205
_01439_,8.205
_03211_,8.2
_00002_,8.195
_01267_,8.185
_00535_,8.165
_02912_,8.16
_03019_,8.16
_03220_,8.16
_03395_,8.16
_03788_,8.16
_04824_,8.16
_00062_,8.155
_00189_,8.145
_01515_,8.14
_02196_,8.14
_02390_,8.14
_03238_,8.14
_03386_,8.14
_03625_,8.14
_04308_,8.14
_04683_,8.14
_04918_,8.14
_06317_,8.14
_06364_,8.14
_06368_,8.14
_06532_,8.14
_06606_,8.14
branchgen_i.ID_pc_i\[25\],8.14
ex_stage_i.EX_rs2_data_o\[16\],8.14
_01034_,8.125
_01544_,8.12
_02280_,8.12
_02710_,8.12
_01329_,8.115
_00151_,8.105
_02090_,8.1
_02136_,8.1
_02539_,8.1
_03609_,8.1
_03654_,8.1
_03659_,8.1
_04056_,8.1
_04400_,8.1
_04537_,8.1
_04538_,8.1
_05402_,8.1
_05809_,8.1
_05921_,8.1
_05947_,8.1
_06407_,8.1
_06491_,8.1
_06510_,8.1
_06549_,8.1
_06555_,8.1
_06622_,8.1
_06716_,8.1
ex_stage_i.EX_pc_dest_o\[30\],8.1
_05459_,8.09
_00212_,8.085
_02000_,8.08
_04828_,8.08
_00825_,8.075
IMEM_data_i[4],8.07
_00268_,8.065
_00393_,8.065
_01015_,8.065
_01021_,8.065
_01024_,8.065
_01326_,8.065
_01531_,8.06
_01752_,8.06
_02590_,8.06
_02795_,8.06
_02990_,8.06
_03158_,8.06
_04097_,8.06
_04391_,8.06
_04442_,8.06
_04669_,8.06
_05172_,8.06
_06589_,8.06
_06678_,8.06
IMEM_addr_o[12],8.04
_01071_,8.04
_02525_,8.04
_02541_,8.04
_03600_,8.04
_03604_,8.04
_03633_,8.04
_03636_,8.04
_04353_,8.04
_04520_,8.04
_04770_,8.04
_05161_,8.04
_06544_,8.04
IMEM_addr_o[27],8.03
_01975_,8.02
_02258_,8.02
_02287_,8.02
_02633_,8.02
_03826_,8.02
_03928_,8.02
_04485_,8.02
_05322_,8.02
_05381_,8.02
_05452_,8.02
_06263_,8.02
_06605_,8.02
_06610_,8.02
_06752_,8.02
_01389_,8.015
_00373_,7.985
_01433_,7.98
_02044_,7.98
_02469_,7.98
_02540_,7.98
_02673_,7.98
_02742_,7.98
_02920_,7.98
_03611_,7.98
_04438_,7.98
_04668_,7.98
_04804_,7.98
_06359_,7.98
_06560_,7.98
_06721_,7.98
_06767_,7.98
